career,interests,strengths,field,education,learning_rate,time_horizon,risk_tolerance
Risk & Compliance Analyst,"Audit, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Ethics, Law, Finance","Attention to Detail, Logic",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Audit, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Audit, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Audit, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Ethics, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Ethics, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Audit, Law, Finance","Organization, Logic",Science,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Ethics, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Ethics, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Audit, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Audit, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Audit, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Law, Finance","Organization, Logic",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Audit, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Ethics, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Ethics, Law, Finance","Organization, Logic",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Audit, Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Audit, Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Audit, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Law, Finance","Attention to Detail, Logic",Tech,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Audit, Law, Finance","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Risk Modeling, Audit, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Audit, Law, Finance, Ethics","Organization, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Risk & Compliance Analyst,"Ethics, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Audit, Law, Finance","Organization, Logic",Science,Bachelor's,Steady,Short (1-2 yrs),Medium
Risk & Compliance Analyst,"Risk Modeling, Law, Finance","Attention to Detail, Logic",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Law","Leadership, Memory",Tech,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law","Patience, Leadership",Tech,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Law, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Law, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Law","Leadership, Memory",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service","Leadership, Memory",Science,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Law, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Governance","Patience, Leadership",Science,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law, Governance","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Law","Patience, Leadership",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Law","Leadership, Memory",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Law","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Medium
Civil Services / Government Exams,"History, Ethics, Public Service, Governance","Leadership, Memory",Tech,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Public Service, Governance","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
Civil Services / Government Exams,"History, Ethics, Public Service","Leadership, Memory",Any,Bachelor's,Steady,Short (1-2 yrs),Low
